docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
2/13/2015 11:39:41_mhagen@cloudera.com_150	243.0	1.0	1.0	244,000000	5,497168	reliable	5,497168
2/13/2015 11:39:41_mhagen@cloudera.com_150	243.0	2.0	1.0	122,500000	4,808111	meant	4,808111
2/13/2015 11:39:41_mhagen@cloudera.com_150	243.0	4.0	1.0	61,750000	4,123094	source	4,123094
2/13/2015 11:39:41_mhagen@cloudera.com_150	243.0	16.0	1.0	16,187500	2,784239	streaming	2,784239
2/13/2015 11:39:41_mhagen@cloudera.com_150	243.0	24.0	1.0	11,125000	2,409195	by	2,409195
2/13/2015 11:39:41_mhagen@cloudera.com_150	243.0	27.0	1.0	10,000000	2,302585	spark	2,302585
2/13/2015 11:39:41_mhagen@cloudera.com_150	243.0	43.0	1.0	6,651163	1,894792	what	1,894792
2/13/2015 11:39:41_mhagen@cloudera.com_150	243.0	86.0	1.0	3,825581	1,341710	in	1,341710
2/13/2015 11:39:41_mhagen@cloudera.com_150	243.0	99.0	1.0	3,454545	1,239691	is	1,239691
2/13/2015 11:39:41_mhagen@cloudera.com_150	243.0	119.0	1.0	3,042017	1,112521	a	1,112521
